,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1502,056090,KR7056090004,시지메드텍,KOSDAQ,중견기업부,884,1,19,2.2,861,906,830,432300,374900193,91280987824,103259036,KSQ
1503,067830,KR7067830000,세이브존I&C,KOSPI,,2220,2,-45,-1.99,2270,2280,2215,82162,183988665,91110786900,41040895,STK
1504,083500,KR7083500009,에프엔에스테크,KOSDAQ,벤처기업부,10610,1,620,6.21,9900,10740,9900,82520,858173050,90988410420,8575722,KSQ
1505,219550,KR7219550001,디와이디,KOSDAQ,투자주의환기종목(소속부없음),728,1,73,11.15,657,780,650,7006317,5134439100,90875631392,124829164,KSQ
1506,120240,KR7120240007,대정화금,KOSDAQ,우량기업부,12610,2,-190,-1.48,12720,12830,12580,18417,233019420,90670830510,7190391,KSQ
1507,419050,KR7419050000,삼기이브이,KOSDAQ,중견기업부,1582,2,-17,-1.06,1599,1600,1564,112946,179047522,90484451680,57196240,KSQ
1508,244920,KR7244920005,에이플러스에셋,KOSPI,,3990,2,-35,-0.87,4025,4025,3955,38404,153041030,90204695070,22607693,STK
1509,347890,KR7347890006,엠투아이,KOSDAQ,벤처기업부,5330,2,-100,-1.84,5430,5430,5300,6669,35503950,90147377320,16913204,KSQ
1510,224110,KR7224110007,에이텍모빌리티,KOSDAQ,중견기업부,16880,2,-1280,-7.05,17490,17700,16770,118190,2037353255,90139200000,5340000,KSQ
1511,061250,KR7061250007,화일약품,KOSDAQ,중견기업부,1086,2,-11,-1.0,1095,1100,1079,123940,134510344,90001873158,82874653,KSQ
1512,000180,KR7000180000,성창기업지주,KOSPI,,1288,2,-1,-0.08,1289,1294,1257,56153,71262911,89840060800,69751600,STK
1513,084180,KR7084180009,수성웹툰,KOSDAQ,중견기업부,5000,2,-300,-5.66,5250,5320,5000,99250,508332540,89735055000,17947011,KSQ
1514,014710,KR7014710008,사조씨푸드,KOSPI,,5200,2,-10,-0.19,5100,5300,5070,34412,177655815,89536423600,17218543,STK
1515,459100,KR7459100004,위츠,KOSDAQ,중견기업부,7120,2,-100,-1.39,7220,7220,7060,86432,616526255,89512640000,12572000,KSQ
1516,348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,4620,2,-25,-0.54,4615,4690,4560,26965,124110418,89507187000,19373850,KSQ
1517,010040,KR7010040004,한국내화,KOSPI,,2175,2,-40,-1.81,2215,2230,2110,21264,46229075,89320859850,41067062,STK
1518,041920,KR7041920000,메디아나,KOSDAQ,우량기업부,4795,2,-80,-1.64,4890,4890,4770,16954,81369970,89178479285,18598223,KSQ
1519,170030,KR7170030001,현대공업,KOSDAQ,우량기업부,5800,1,30,0.52,5820,5840,5720,81971,473234965,88972000000,15340000,KSQ
1520,040910,KR7040910002,아이씨디,KOSDAQ,투자주의환기종목(소속부없음),4790,2,-1110,-18.81,4130,4970,4130,1551321,6818592351,88970777250,18574275,KSQ
1521,444530,KR7444530000,심플랫폼,KOSDAQ,기술성장기업부,14500,2,-500,-3.33,21050,24500,14500,18199890,368488384715,88963981500,6135447,KSQ
1522,045970,KR7045970001,코아시아,KOSDAQ,중견기업부,3380,1,20,0.6,3285,3460,3285,40263,137009877,88944280880,26314876,KSQ
1523,388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,6870,2,-220,-3.1,7010,7120,6760,75493,518008435,88938552840,12945932,KSQ
1524,046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,2035,2,-340,-14.32,1665,2060,1665,1686534,3148328406,88843191580,43657588,KSQ
1525,010770,KR7010770006,평화홀딩스,KOSPI,,6070,2,-280,-4.41,6150,6380,5805,382356,2296827065,88776578620,14625466,STK
1526,058860,KR7058860008,KTis,KOSPI,,2550,1,5,0.2,2545,2560,2530,45519,115698697,88745100000,34802000,STK
1527,351870,KR7351870001,차이커뮤니케이션,KOSDAQ,중견기업부,7950,2,-150,-1.85,8010,8140,7770,38393,305177550,88727103900,11160642,KSQ
1528,215360,KR7215360009,우리산업,KOSDAQ,벤처기업부,9670,2,-120,-1.23,9800,9800,9580,10270,99391530,88308016210,9132163,KSQ
1529,137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,3960,2,-25,-0.63,3980,4085,3895,48088,189256609,88180543440,22267814,KSQ
1530,382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2240,1,30,1.36,2210,2345,2145,226848,505817707,88159993600,39357140,KSQ
1531,102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,3235,2,-65,-1.97,3270,3370,3235,67452,220123580,88086494350,27229210,KSQ
1532,339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1959,1,5,0.26,1951,1966,1915,119275,230568873,88050497145,44946655,KSQ
1533,040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,5610,2,-20,-0.36,5650,5650,5600,7858,44157915,87951066720,15677552,KSQ
1534,333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,8320,2,-20,-0.24,8350,8400,8050,30981,253234580,87828782080,10556344,KSQ
1535,014440,KR7014440002,영보화학,KOSPI,,4390,2,-210,-4.57,4560,4590,4305,163134,716681260,87800000000,20000000,STK
1536,007720,KR7007720006,대명소노시즌,KOSDAQ,중견기업부,869,1,2,0.23,867,877,845,370296,318711041,87595591050,100800450,KSQ
1537,007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,4370,2,-30,-0.68,4400,4440,4310,182683,797991715,87548344020,20033946,KSQ
1538,013520,KR7013520002,화승코퍼레이션,KOSPI,,1749,2,-4,-0.23,1748,1785,1728,69007,120330446,87539639748,50051252,STK
1539,373160,KR7373160001,데이원컴퍼니,KOSDAQ,기술성장기업부,6430,2,-200,-3.02,6630,6630,5980,49378,316829905,87482876320,13605424,KSQ
1540,025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3425,1,85,2.54,3310,3425,3230,128828,429941423,87385463700,25514004,KSQ
1541,309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,3760,2,-70,-1.83,3850,3850,3655,461674,1724262927,87296818640,23217239,KSQ
1542,024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,4215,1,20,0.48,4160,4345,4125,193620,816637975,87177993570,20682798,KSQ
1543,317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,8090,1,10,0.12,8000,8730,7880,137318,1116822955,87160187620,10773818,KSQ
1544,219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,13800,2,-90,-0.65,13700,13990,13460,40796,560989740,87137202000,6314290,KSQ
1545,032560,KR7032560005,황금에스티,KOSPI,,5120,2,-50,-0.97,5160,5160,5080,6014,30771555,87040000000,17000000,STK
1546,141000,KR7141000000,비아트론,KOSDAQ,우량기업부,7180,2,-60,-0.83,7260,7260,7110,10807,77147490,86983617800,12114710,KSQ
1547,012210,KR7012210001,삼미금속,KONEX,일반기업부,2200,2,-10,-0.45,2510,2510,2200,2,4710,86973079600,39533218,KNX
1548,006370,KR7006370001,대구백화점,KOSPI,,8000,1,80,1.01,7800,8140,7800,60287,482814970,86572888000,10821611,STK
1549,053050,KR7053050001,지에스이,KOSDAQ,우량기업부,2880,2,-30,-1.03,2900,2910,2875,136534,394101312,86364279360,29987597,KSQ
1550,001540,KR7001540004,안국약품,KOSDAQ,우량기업부,6620,3,0,0.0,6620,6690,6590,9376,62066310,86340820400,13042420,KSQ
1551,001560,KR7001560002,제일연마,KOSPI,,8720,2,-170,-1.91,8790,9030,8650,22308,195471140,86328000000,9900000,STK
1552,389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,7750,2,-550,-6.63,8280,8380,7500,1249586,9753456900,86123696250,11112735,KSQ
1553,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1708,1,18,1.07,1690,1720,1682,234736,399798922,85965225024,50330928,KSQ
1554,413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,11920,2,-380,-3.09,12120,12670,11470,164381,2012735645,85906724800,7206940,KSQ
1555,068050,KR7068050004,팬엔터테인먼트,KOSDAQ,우량기업부,3090,2,-405,-11.59,3415,3440,3045,2670267,8428102378,85574694840,27694076,KSQ
1556,000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,13710,2,-150,-1.08,13890,14090,13500,13442,184534770,85373952300,6227130,KSQ
1557,260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,4410,1,160,3.76,4195,4445,4105,101278,428952594,85296416310,19341591,KSQ
1558,037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1009,2,-18,-1.75,1027,1027,1006,290499,293928139,85207546671,84447519,KSQ
1559,009200,KR7009200007,무림페이퍼,KOSPI,,2045,2,-30,-1.45,2075,2080,2045,103816,213574719,85091038950,41609310,STK
1560,006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,5670,3,0,0.0,5650,5730,5610,14937,84178635,85050000000,15000000,KSQ
1561,098120,KR7098120009,마이크로컨텍솔,KOSDAQ,중견기업부,10230,1,510,5.25,9690,10290,9600,337433,3401945950,85039596180,8312766,KSQ
1562,011690,KR7011690005,와이투솔루션,KOSPI,,2325,1,25,1.09,2300,2345,2250,233205,537629990,85035466050,36574394,STK
1563,036630,KR7036630002,세종텔레콤,KOSDAQ,우량기업부,425,0,0,0.0,0,0,0,0,0,85000000000,200000000,KSQ
1564,004540,KR7004540001,깨끗한나라,KOSPI,,2280,1,5,0.22,2290,2305,2210,104409,236060590,84908780040,37240693,STK
1565,142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,3905,1,15,0.39,3860,3935,3820,98638,381970606,84902221030,21741926,KSQ
1566,021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,3960,2,-50,-1.25,4010,4010,3955,6295,25072375,84744000000,21400000,KSQ
1567,171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,2360,1,20,0.85,2345,2365,2325,28706,67239996,84728153600,35901760,KSQ
1568,014790,KR7014790000,HL D&I,KOSPI,,2235,2,-30,-1.32,2265,2290,2215,85317,191818816,84613973235,37858601,STK
1569,452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,9290,2,-390,-4.03,9650,9650,9220,21705,203004265,84273566120,9071428,KSQ
1570,207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,1014,1,6,0.6,1003,1019,997,153190,154133657,84242899962,83079783,KSQ
1571,208140,KR7208140004,정다운,KOSDAQ,우량기업부,2570,1,10,0.39,2540,2590,2530,132702,339845360,83998512220,32684246,KSQ
1572,105740,KR7105740005,디케이락,KOSDAQ,우량기업부,8250,1,220,2.74,8010,8290,7900,128065,1037360575,83890232250,10168513,KSQ
1573,300120,KR7300120003,라온피플,KOSDAQ,벤처기업부,4015,2,-30,-0.74,4045,4110,3985,42692,172069367,83752948180,20860012,KSQ
1574,446540,KR7446540007,메가터치,KOSDAQ,중견기업부,4030,2,-340,-7.78,4270,4360,4020,1185559,4915402117,83707130000,20771000,KSQ
1575,041930,KR7041930009,동아화성,KOSDAQ,우량기업부,5290,2,-60,-1.12,5370,5370,5270,21558,114186885,83582000000,15800000,KSQ
1576,047400,KR7047400007,유니온머티리얼,KOSPI,,1984,2,-21,-1.05,2010,2030,1963,214747,426343953,83328000000,42000000,STK
1577,054780,KR7054780002,키이스트,KOSDAQ,중견기업부,4250,2,-50,-1.16,4310,4335,4235,27831,119027080,83078120250,19547793,KSQ
1578,078860,KR7078860004,엔에스이엔엠,KOSDAQ,투자주의환기종목(소속부없음),1529,1,44,2.96,1485,1530,1417,267131,388463866,83037688855,54308495,KSQ
1579,010470,KR7010470003,오리콤,KOSDAQ,우량기업부,6930,2,-10,-0.14,6950,7030,6920,18515,128823010,82987096500,11975050,KSQ
1580,066310,KR7066310004,큐에스아이,KOSDAQ,중견기업부,8950,2,-130,-1.43,8880,9160,8790,67997,608023870,82981007950,9271621,KSQ
1581,338100,KR7338100001,NH프라임리츠,KOSPI,,4440,2,-30,-0.67,4495,4495,4430,18791,83599441,82850400000,18660000,STK
1582,033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1637,2,-12,-0.73,1636,1662,1623,236378,387462632,82693677060,50515380,KSQ
1583,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4120,1,235,6.05,3985,4150,3920,413182,1682299881,82597636400,20047970,KSQ
1584,004840,KR7004840005,DRB동일,KOSPI,,4140,1,15,0.36,4110,4145,4050,9960,40692580,82510200000,19930000,STK
1585,017510,KR7017510009,세명전기,KOSDAQ,중견기업부,5410,2,-90,-1.64,5460,5520,5360,159539,863992860,82480860000,15246000,KSQ
1586,000590,KR7000590000,CS홀딩스,KOSPI,,71300,2,-600,-0.83,72300,72300,71000,607,43286000,82314566600,1154482,STK
1587,122310,KR7122310006,제노레이,KOSDAQ,우량기업부,5650,2,-50,-0.88,5730,5730,5630,2581,14592500,82229218600,14553844,KSQ
1588,006880,KR7006880009,신송홀딩스,KOSPI,,6950,2,-70,-1.0,7020,7080,6860,93189,647429710,82210563100,11828858,STK
1589,418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,2730,1,20,0.74,2690,2750,2660,36788,99777850,82196022090,30108433,KSQ
1590,036090,KR7036090009,위지트,KOSDAQ,중견기업부,694,1,7,1.02,684,698,680,366311,251144061,82164245096,118392284,KSQ
1591,007590,KR7007590003,동방아그로,KOSPI,,6020,2,-20,-0.33,6060,6060,6000,4506,27095065,81977813540,13617577,STK
1592,107600,KR7107600009,새빗켐,KOSDAQ,벤처기업부,16450,2,-390,-2.32,16850,16920,16410,10489,173337700,81946415250,4981545,KSQ
1593,222810,KR7222810004,세토피아,KOSDAQ,관리종목(소속부없음),5400,0,0,0.0,0,0,0,0,0,81712098000,15131870,KSQ
1594,004650,KR7004650008,창해에탄올,KOSDAQ,중견기업부,8880,2,-10,-0.11,8890,8890,8830,8730,77292180,81615058800,9190885,KSQ
1595,042500,KR7042500009,링네트,KOSDAQ,우량기업부,4270,3,0,0.0,4295,4295,4230,59132,251422750,81429472180,19070134,KSQ
1596,078000,KR7078000007,텔코웨어,KOSPI,,8800,2,-190,-2.11,9000,9070,8780,9962,88236390,81312677600,9240077,STK
1597,041910,KR7041910001,폴라리스AI파마,KOSDAQ,중견기업부,6020,2,-230,-3.68,6280,6280,6020,38398,235386970,81279674140,13501607,KSQ
1598,317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,4480,1,285,6.79,4155,4640,4155,451848,2017136742,81010240640,18082643,KSQ
1599,460940,KR7460940000,피앤에스미캐닉스,KOSDAQ,기술성장기업부,12500,2,-380,-2.95,12790,13010,12470,69731,882129875,80896750000,6471740,KSQ
1600,005960,KR7005960000,동부건설,KOSPI,,3525,2,-55,-1.54,3620,3620,3525,11385,40443710,80885866125,22946345,STK
1601,011300,KR7011300001,성안머티리얼스,KOSPI,,596,2,-11,-1.81,597,640,590,1393935,858417617,80798334300,135567675,STK
1602,330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,6120,2,-50,-0.81,6070,6240,6070,18878,114880380,80797090680,13202139,KSQ
1603,000910,KR7000910000,유니온,KOSPI,,5170,2,-60,-1.15,5230,5270,5110,224854,1163873020,80712070230,15611619,STK
1604,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,7390,2,-30,-0.4,7500,7500,7290,12593,92542055,80700189320,10920188,KSQ
1605,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,5490,3,0,0.0,5450,5540,5310,7131,38565465,80538069420,14669958,KSQ
1606,307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,5150,3,0,0.0,5150,5190,5070,52497,268669240,80391500000,15610000,KSQ
1607,074430,KR7074430000,아미노로직스,KOSDAQ,중견기업부,913,2,-13,-1.4,928,929,907,149174,136229607,80185908572,87826844,KSQ
1608,038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,3060,1,60,2.0,3000,3125,2980,86951,263242072,80063180280,26164438,KSQ
1609,036640,KR7036640001,HRS,KOSDAQ,우량기업부,4895,2,-10,-0.2,4905,4910,4840,31296,152615790,80056746000,16354800,KSQ
1610,218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,3920,2,-5,-0.13,3945,3980,3890,237146,931942285,80029943840,20415802,KSQ
1611,005740,KR7005740006,크라운해태홀딩스,KOSPI,,5390,2,-60,-1.1,5480,5490,5380,22698,122929995,80027200330,14847347,STK
1612,004770,KR7004770004,써니전자,KOSPI,,2180,1,10,0.46,2150,2210,2110,461050,996841397,80012287120,36702884,STK
1613,163730,KR7163730005,핑거,KOSDAQ,벤처기업부,8520,2,-50,-0.58,8530,8690,8520,38785,332224700,79794980160,9365608,KSQ
1614,250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,2480,2,-25,-1.0,2500,2515,2465,157908,393236749,79784858720,32171314,KSQ
1615,038680,KR7038680005,에스넷,KOSDAQ,중견기업부,4080,2,-20,-0.49,4075,4125,4065,20170,82467839,79762682160,19549677,KSQ
1616,086670,KR7086670007,비엠티,KOSDAQ,우량기업부,8740,2,-120,-1.35,9030,9030,8600,15877,138630840,79754020760,9125174,KSQ
1617,265560,KR7265560003,영화테크,KOSDAQ,우량기업부,7450,2,-50,-0.67,7470,7500,7350,5624,41678990,79641841000,10690180,KSQ
1618,187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,11310,1,220,1.98,11000,11350,10910,6999,78015190,79584047790,7036609,KSQ
1619,222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
1620,128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3205,1,20,0.63,3205,3230,3145,161924,516164265,79494797645,24803369,KSQ
1621,006090,KR7006090005,사조오양,KOSPI,,8420,2,-70,-0.82,8410,8480,8410,3348,28200970,79339462380,9422739,STK
1622,094850,KR7094850005,참좋은여행,KOSDAQ,중견기업부,5660,1,110,1.98,5880,5880,5610,145847,832731765,79240000000,14000000,KSQ
1623,043650,KR7043650001,국순당,KOSDAQ,우량기업부,4430,2,-70,-1.56,4465,4530,4415,26453,117511723,79112286720,17858304,KSQ
1624,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4750,2,-10,-0.21,4770,4815,4745,75959,362443410,78960641750,16623293,KSQ
1625,241840,KR7241840008,에이스토리,KOSDAQ,우량기업부,8270,1,50,0.61,8220,8370,7900,51631,421790495,78895750380,9539994,KSQ
1626,004870,KR7004870002,티웨이홀딩스,KOSPI,,697,2,-2,-0.29,693,702,681,449027,310998163,78874955318,113163494,STK
1627,024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,7850,2,-420,-5.08,8420,8430,7600,600577,4727393175,78500000000,10000000,KSQ
1628,021820,KR7021820006,세원정공,KOSPI,,7840,2,-50,-0.63,7880,8250,7790,7575,59681880,78400000000,10000000,STK
1629,011370,KR7011370004,서한,KOSDAQ,우량기업부,776,2,-8,-1.02,782,782,768,48185,37397599,78294415240,100894865,KSQ
1630,307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,2895,2,-30,-1.03,2900,2925,2830,60874,174767250,78288987060,27042828,KSQ
1631,442900,KR7442900007,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),10190,2,-20,-0.2,10190,10210,10180,17234,175643680,78259200000,7680000,KSQ
1632,104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,6120,2,-40,-0.65,6110,6190,5980,14682,89433220,78248728800,12785740,KSQ
1633,036580,KR7036580009,팜스코,KOSPI,,2130,2,-30,-1.39,2160,2160,2105,33611,71555940,78230518590,36727943,STK
1634,111110,KR7111110003,호전실업,KOSPI,,8020,1,120,1.52,7900,8060,7840,22149,176864580,78194871680,9749984,STK
1635,090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,4470,2,-35,-0.78,4530,4530,4430,20220,90320064,78120375180,17476594,KSQ
1636,007370,KR7007370000,진양제약,KOSDAQ,우량기업부,6000,2,-70,-1.15,6080,6130,5990,87258,525539935,78007356000,13001226,KSQ
1637,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,6830,2,-130,-1.87,6880,6920,6750,15277,103974980,77932567560,11410332,KSQ
1638,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,5120,2,-80,-1.54,5200,5200,5090,139967,717571950,77672960000,15170500,KSQ
1639,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,6770,2,-90,-1.31,6840,6940,6750,18583,126954100,77650830340,11469842,KSQ
1640,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,776,2,-6,-0.77,782,799,759,448640,346667559,77600000000,100000000,KSQ
1641,001260,KR7001260009,남광토건,KOSPI,,7890,2,-140,-1.74,8090,8090,7790,32619,257501080,77578993080,9832572,STK
1642,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,6460,2,-20,-0.31,6480,6500,6440,15902,102751330,77432240900,11986415,KSQ
1643,260660,KR7260660006,알리코제약,KOSDAQ,우량기업부,5050,2,-350,-6.48,5280,5490,5000,1178627,6170519840,77401456050,15327021,KSQ
1644,261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,2880,2,-35,-1.2,2900,2945,2835,41703,120064285,77255274240,26824748,KSQ
1645,054920,KR7054920004,한컴위드,KOSDAQ,우량기업부,2735,2,-10,-0.36,2715,2770,2715,39486,108143199,77173716535,28217081,KSQ
1646,066790,KR7066790007,씨씨에스,KOSDAQ,중견기업부,1184,2,-16,-1.33,1215,1215,1177,658667,784398477,77140014176,65152039,KSQ
1647,024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2340,2,-40,-1.68,2335,2390,2300,996366,2334649431,76979094660,32897049,KSQ
1648,010960,KR7010960003,삼호개발,KOSPI,,3075,2,-5,-0.16,3095,3095,3075,5741,17687165,76875000000,25000000,STK
1649,053260,KR7053260006,금강철강,KOSDAQ,우량기업부,4105,2,-35,-0.85,4115,4180,4075,8110,33273805,76845600000,18720000,KSQ
1650,067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,6230,2,-30,-0.48,6260,6350,6180,2824,17700900,76713447650,12313555,KSQ
1651,383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,5990,2,-200,-3.23,6160,6220,5920,212415,1276297595,76495366880,12770512,KSQ
1652,036010,KR7036010007,아비코전자,KOSDAQ,우량기업부,5750,2,-10,-0.17,5720,5930,5710,35435,206174465,76434370500,13292934,KSQ
1653,072130,KR7072130008,유엔젤,KOSPI,,5790,1,150,2.66,5720,5830,5490,174870,992821635,76401678660,13195454,STK
1654,291230,KR7291230001,엔피,KOSDAQ,중견기업부,1732,2,-22,-1.25,1754,1770,1716,97491,169198339,76373882300,44095775,KSQ
1655,369370,KR7369370002,블리츠웨이스튜디오,KOSDAQ,벤처기업부,1529,2,-13,-0.84,1530,1548,1500,27313,41398824,76254151919,49871911,KSQ
1656,036710,KR7036710002,심텍홀딩스,KOSDAQ,중견기업부,1561,2,-2,-0.13,1563,1585,1512,91995,143687905,76057038519,48723279,KSQ
1657,215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,3730,2,-90,-2.36,3800,3840,3730,100047,376471112,75899733420,20348454,KSQ
1658,262260,KR7262260003,에이프로,KOSDAQ,우량기업부,5240,2,-160,-2.96,5410,5450,5220,70578,375097770,75813116480,14468152,KSQ
1659,417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,11850,2,-120,-1.0,11830,12020,11600,22352,261993430,75800895000,6396700,KSQ
1660,460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,4115,1,85,2.11,3925,4265,3920,2457876,10154662817,75729600075,18403305,KSQ
1661,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,4780,1,60,1.27,5010,5100,4705,125252,609805025,75725362280,15842126,KSQ
1662,002230,KR7002230001,피에스텍,KOSDAQ,중견기업부,3900,1,10,0.26,3920,3920,3865,1540,5968015,75545624700,19370673,KSQ
1663,388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,2525,1,95,3.91,2415,2540,2365,196798,485301552,75532673250,29913930,KSQ
1664,000220,KR7000220004,유유제약,KOSPI,,4430,2,-25,-0.56,4455,4500,4350,49227,215919195,75453314930,17032351,STK
1665,294140,KR7294140009,레몬,KOSDAQ,중견기업부,3590,2,-45,-1.24,3635,3685,3400,46734,164594306,75390000000,21000000,KSQ
1666,241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3080,1,55,1.82,3025,3120,3005,153497,472536543,75369774480,24470706,KSQ
1667,051630,KR7051630002,진양화학,KOSPI,,3550,2,-30,-0.84,3465,3640,3380,181273,637586942,75260000000,21200000,STK
1668,222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,3645,1,5,0.14,3605,3665,3605,30507,111408509,75189060000,20628000,KSQ
1669,088390,KR7088390000,이녹스,KOSDAQ,우량기업부,8000,1,80,1.01,7980,8060,7810,3316,26221220,75086752000,9385844,KSQ
1670,198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1232,2,-16,-1.28,1248,1248,1228,78211,96396501,75068095872,60931896,KSQ
1671,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,8240,1,110,1.35,8300,8310,8030,1234,10083000,74984000000,9100000,KSQ
1672,361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,2605,1,10,0.39,2575,2650,2530,61632,159433293,74876273055,28743291,KSQ
1673,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,972,1,12,1.25,957,973,944,92669,89278058,74810180232,76965206,KSQ
1674,065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,4350,1,85,1.99,4380,4380,4260,5085,21934860,74776421700,17189982,KSQ
1675,263600,KR7263600009,덕우전자,KOSDAQ,우량기업부,4690,2,-65,-1.37,4755,4770,4650,24068,113050425,74713153900,15930310,KSQ
1676,018500,KR7018500009,동원금속,KOSPI,,1596,2,-90,-5.34,1618,1655,1568,881833,1413662944,74620873068,46754933,STK
1677,036120,KR7036120004,SCI평가정보,KOSDAQ,중견기업부,2100,1,25,1.2,2060,2110,2060,37114,77014293,74550000000,35500000,KSQ
1678,054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,4635,2,-50,-1.07,4695,4695,4610,17830,82742390,74490429150,16071290,KSQ
1679,115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,6900,2,-20,-0.29,6870,6980,6810,73942,509952070,74480614800,10794292,KSQ
1680,004720,KR7004720009,팜젠사이언스,KOSPI,,4090,2,-45,-1.09,4125,4140,4050,19646,80112054,74443333360,18201304,STK
1681,067290,KR7067290007,JW신약,KOSDAQ,중견기업부,1394,1,1,0.07,1399,1402,1384,76355,106104846,74406319644,53376126,KSQ
1682,041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,6100,2,-280,-4.39,6380,6380,6080,19035,117128760,74351253000,12188730,KSQ
1683,003925,KR7003921004,남양유업우,KOSPI,,37150,1,250,0.68,36850,37150,36100,8354,304676525,74300000000,2000000,STK
1684,039830,KR7039830005,오로라,KOSDAQ,우량기업부,6900,2,-30,-0.43,6860,7090,6860,64931,454735700,74263941000,10762890,KSQ
1685,340360,KR7340360007,다보링크,KOSDAQ,중견기업부,1688,1,88,5.5,1605,1706,1548,2283648,3732578465,74190822392,43951909,KSQ
1686,053290,KR7053290003,NE능률,KOSDAQ,투자주의환기종목(소속부없음),4485,1,660,17.25,4185,4740,4090,4426387,19491325638,74120486895,16526307,KSQ
1687,217190,KR7217190008,제너셈,KOSDAQ,우량기업부,8450,1,90,1.08,8170,8610,8170,85083,717295565,74099520300,8769174,KSQ
1688,465480,KR7465480002,인스피언,KOSDAQ,벤처기업부,7300,2,-110,-1.48,7380,7520,7240,33558,245588260,74005735600,10137772,KSQ
